service_id,name,primary_category,service_categories,address,latitude,longitude,mappable,geocode_precision,area_id,borough_name,phone,website,email,hours,services,sources,legacy_center_id,serves_indigenous,serves_immigrant,gender_focus,age_groups
SVC_f19094ac59,TRAVAIL DE RUE ACTION COMMUNAUTAIRE - HARM REDUCTION CENTER,Other,Other,"400 de l'Église Street, Verdun, Montréal, QC, H4G 2M4",45.459099,-73.573171,1,approximate,A006,Verdun,514 798-1200,letrac.org,communication@letrac.org,Monday to Friday 16h00 to 21h00,"* Injection and inhalation equipment exchange.* Listening, accompaniment and referral.* Naloxone kits distribution.* Distribution of fentanyl test strips.* Prevention of STD.",211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_545ee78e1a,TRIADE HCT (LA),Food,Food; Medical; Legal; Immigration & Newcomers; Employment & Income; Disability; Education & Literacy; Material Aid,"8593 Centrale Street, LaSalle, Montréal, QC, H8P 1N3",45.432514,-73.629267,1,approximate,,,514 368-3640,latriade.ca/en,info@latriade.ca,"Monday to Friday 8h00 to 17h00, food assistance: Monday to Thursday 10h00 to 16h00","Professional integration organization for people living with disabilities and for immigrants.* Pre- employability services.* Help with job search, integration and retention.* Awareness among employers.* Advocacy for people living with a disability and immigrants on the labour market.* Food assistance.* Community thrift shop.* Tax clinic.* Annual distribution of school supplies: notebooks, pencils, pencil cases, backpacks, etc.",211,,0,1,All,Under 25; 25-44; 45-64
SVC_6d464eee55,TRIADE HCT (LA) - TAX CLINIC,Medical,Medical; Employment & Income,"8593 Centrale Street, LaSalle, Montréal, QC, H8P 1N3",45.432514,-73.629267,1,approximate,,,514 368-3640,latriade.ca/en/accueil-english,info@latriade.ca,"Monday to Friday 8h00 to 17h00, Saturday: by appointment","* Year-round tax clinic.* By document drop-off, without appointment or with appointment.",211,,0,0,All,25-44; 45-64
SVC_b897b3185a,TRIBUNAL ADMINISTRATIF DE DÉONTOLOGIE POLICIÈRE,Legal,Legal; Government Services,"500 René-Lévesque Boulevard West, Suite 6.100, Ville-Marie, Montréal, QC, H2Z 1W7",,,0,,,,514 864-1991,tadp.gouv.qc.ca/en/tribunal,tribunal.deontologie@tadp.gouv.qc.ca,Monday to Friday 8h30 to 16h30,"Specialized administrative tribunal with jurisdiction over police officers, wildlife protection officers, special constables, highway inspectors, and investigators from the UPAC and BEI, who are required to answer for any breaches or omissions alleged against them by the Police Ethics Commissioner.* Imposition of sanctions on police officers or peace officers who have committed an act in derogation of the Code of ethics of Québec police officers.* Processing requests for review of complaints that are rejected after investigation by the Commissaire à la déontologie policière.* Responsible for ruling on application for remission from police officers, wildlife protection officers, special constables, traffic controllers or UPAC investigators sanctioned for an act derogatory to the Code of ethics of Québec police officers (except for destitution or dismissal).",211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_896e68d9e3,TRIBUNAL ADMINISTRATIF DU LOGEMENT - MONTRÉAL - CENTRE-VILLE,Shelter,Shelter; Legal,"1425 René-Lévesque Boulevard West, Suite 600, Ville-Marie, Montréal, QC, H3G 1T7",45.494531,-73.573982,1,exact,,,514 873-2245,www.tal.gouv.qc.ca/en,,"Monday to Friday 8h30 to 12h00 and 13h00 to 16h30, by appointment only",Specialized court regarding residential lease matters.* Information on rights and obligations related to leases.* Conciliation between landlords and tenants.* Protection of tenants' rights.* Assistance filling out court application forms.* Application Online: www.tal.gouv.qc.ca/en/your-application-online/filing-an-application-to- the-tribunal* Online calculation tool for rent fixation: www.tal.gouv.qc.ca/en/calculation-for-the-fixing-of- rent/calculation-2023-tool* Online tool to access legal information about the rental lease: justicebot.ca* Online tool to add proof of notification of the request and the list of documents: https://extranet.tal.gouv.qc.ca/internet/asp/transmissionDoc/transmetDoc.asp,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f533273f65,TRIBUNAL ADMINISTRATIF DU LOGEMENT - MONTRÉAL - RUE BEAUBIEN EST,Shelter,Shelter; Legal,"4994 Beaubien Street East, Suite 300, Rosemont—La Petite-Patrie, Montréal, QC, H1T 1V4",45.571485,-73.571745,1,exact,,,514 873-2245,www.tal.gouv.qc.ca/en,,"Monday to Friday 8h30 to 12h00 and 13h00 to 16h30, by appointment only",Specialized court regarding residential lease matters.* Information on rights and obligations related to leases.* Conciliation between landlords and tenants.* Protection of tenants' rights.* Assistance filling out court application forms.* Application Online: www.tal.gouv.qc.ca/en/your-application-online/filing-an-application-to- the-tribunal* Online calculation tool for rent fixation: www.tal.gouv.qc.ca/en/calculation-for-the-fixing-of- rent/calculation-2023-tool* Online tool to access legal information about the rental lease: justicebot.ca* Online tool to add proof of notification of the request and the list of documents: https://extranet.tal.gouv.qc.ca/internet/asp/transmissionDoc/transmetDoc.asp,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_3f9486b02c,TRIBUNAL ADMINISTRATIF DU LOGEMENT - MONTRÉAL - VILLAGE OLYMPIQUE,Shelter,Shelter; Legal,"5199 Sherbrooke Street East, Suite 2095, Rosemont—La Petite-Patrie, Montréal, QC, H1T 3X1",45.51329,-73.569086,1,approximate,,,"1
514 873-2245",www.tal.gouv.qc.ca/en,,"Monday to Friday 8h30 to 12h00 and 13h00 to 16h30, by appointment only",Specialized court regarding residential lease matters.* Information on rights and obligations related to leases.* Conciliation between landlords and tenants.* Protection of tenants' rights.* Assistance filling out court application forms.* Application Online: www.tal.gouv.qc.ca/en/your-application-online/filing-an-application-to- the-tribunal* Online calculation tool for rent fixation: www.tal.gouv.qc.ca/en/calculation-for-the-fixing-of- rent/calculation-2023-tool* Online tool to access legal information about the rental lease: justicebot.ca* Online tool to add proof of notification of the request and the list of documents: https://extranet.tal.gouv.qc.ca/internet/asp/transmissionDoc/transmetDoc.asp,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_5361cac6e9,TRIBUNAL ADMINISTRATIF DU QUÉBEC,Legal,Medical; Legal; Immigration & Newcomers; Employment & Income; Youth & Family; Recreation & Culture,"500 René-Lévesque Boulevard West, 21st Floor, Ville-Marie, Montréal, QC, H2Z 1W7",45.503182,-73.569806,1,approximate,,,1 800 567-0278,www.taq.gouv.qc.ca/en,tribunal.administratif@taq.gouv.qc.ca,"Monday to Friday 8h30 to 16h30, closed on public holidays","Last instance services for challenging a decision by a ministry, a public organization or a municipality.* How to file a proceeding: riil.servicestaq.gouv.qc.ca/taq.riil.presentation* Information on conciliation and hearings: preparation, procedure, decision, hearing schedule.* Leaflets, guides and videos.* Social Affairs Section: rules on protestations regarding social security or revenue, compensations plans, pension plan, welfare and family allowances and health, social, education, road security or immigration services.* Real Estate Section: rules on the protestations regarding expropriation, municipal fiscality and urbanism, or others immovable property affairs.* Territory and Environment Section: rules on protestations regarding territory protection, agricultural activities, environment quality, or other territorial and environmental affairs.* Economic Affairs Section: rules on the protestations regarding permits or authorizations provided by economical, professional or commercial control laws.* Mental Health Division.",211,,0,1,All,Under 25; 25-44; 45-64
SVC_22be0e891a,TRIBUNAL ADMINISTRATIF DU QUÉBEC - MENTAL HEALTH DIVISON,Medical,Medical; Legal; Government Services,"500 René-Lévesque Boulevard West, 21st Floor, Ville-Marie, Montréal, QC, H2Z 1W7",45.503182,-73.569806,1,approximate,,,1 800 567-0278,www.taq.gouv.qc.ca/en/filing-a-proceeding/review-board-for-mental-disorders-rbmd,tribunal.administratif@taq.gouv.qc.ca,"Monday to Friday 8h30 to 16h30, closed on public holidays",Social affairs section sub-division.Review Board for mental disorder* Evaluates the files of people charged with a criminal offence and found not responsible or unfit to stand trial by a criminal court.* Assess the risk to public safety.* Rules on the release or detention of individuals and assesses their mental health on an annual basis.Persons confined in a hospital* Rules on cases concerning the Act respecting the protection of persons whose mental state presents a danger to themselves or to others.,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_19487c793a,TRIBUNAL ADMINISTRATIF DU TRAVAIL,Legal,Medical; Legal,"500 René-Lévesque Boulevard West, Suite 18.200, Ville-Marie, Montréal, QC, H2Z 1W7",45.505418,-73.55745,1,approximate,,,1 800 361-9593,www.tat.gouv.qc.ca/menu-utilitaire/english-content,communications@tat.gouv.qc.ca,Monday to Friday 8h30 à 16h30,"Ruling instance for disputes related to over forty laws in the work field.* Four divisions: labour relations, essential services and ensuring the well-being of the population, health and security in the workplace, construction and professional qualification.",211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_cc95105ec0,TROTTIBUS,Youth & Family,Youth & Family; Education & Literacy,"5151 de l'Assomption Boulevard, Rosemont—La Petite-Patrie, Montréal, QC, H1T 4A9",45.572458,-73.55602,1,approximate,,,1 888 939-3333,trottibus.ca/en,trottibus@cancer.ca,Monday to Friday 9h00 to 17h00,* Pedestrian buses allowing primary students to walk from home to school.* Program offered to parents wishing to get involved and initiate the project.* Available for all Québec primary schools.,211,,0,0,All,Under 25
SVC_ff180f18f7,TYNDALE ST-GEORGES COMMUNITY CENTRE,Community & Advocacy,Food; Medical; Legal; Translation; Employment & Income; Seniors; Youth & Family; Education & Literacy; Material Aid; Community & Advocacy; Recreation & Culture,"870 Richmond Square, Le Sud-Ouest, Montréal, QC, H3J 1V7",45.484268,-73.564987,1,approximate,A011,Le Sud-Ouest,514 931-6265,www.tyndalestgeorges.com,info@tyndalestgeorges.com,"Monday to Friday 9h00 to 18h00, Saturday and Sunday 10h00 to 16h00","Multiservice centre promoting independence, mutual-help and self-fulfilling through a variety of educational, cultural, social, employment and leisure programs.* Parenting and daily skills workshops.* Discussion between parents.* Playgroups, literacy and stimulation for young children.* Children's library.* Summer day camp.* Assistance with homework.* After-school activities.* Weekend activities.* Pedagogical days.* High school perseverance program.* Family support worker.* Employability programs.* French classes.* Access to computers.* Legal clinic.* Personal development.* Seniors' programs.* Distribution of school supplies.* Christmas baskets.",211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_b6bff30405,Table des regroupements provinciaux d'organismes communautaires et bénévoles,Community & Advocacy,Community & Advocacy,,45.512774,-73.569663,1,exact,A010,Le Plateau-Mont-Royal,,,,,,community_services,CTR_b849d135,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_18f017f8dc,Teamsters,Community & Advocacy,Community & Advocacy,,45.568664,-73.653309,1,exact,A007,Ahuntsic-Cartierville,,,,,,community_services,CTR_466d1bd3,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_5d26507429,The Living Legacy,Community & Advocacy,Community & Advocacy,5120 Avenue de Courtrai,45.494973,-73.647591,1,exact,A003,Cote-des-Neiges-Notre-Dame-de-Grace,,,,,,community_services,CTR_75c859d3,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_1a2d2fd3fe,The Teapot,Community & Advocacy,Community & Advocacy,2901 Boulevard Saint-Joseph,45.433286,-73.690088,1,exact,A008,Lachine,,,,,,community_services,CTR_206680ad,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6f70804aea,Théâtre Mirella et Lino Saputo,Recreation & Culture,Recreation & Culture,"8370, boulevard Lacordaire",45.585931,-73.595684,1,exact,,,,,,,,montreal_open_data,CTR_5112ec7d,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_32fba74d48,Théâtre Outremont,Recreation & Culture,Recreation & Culture,"1248, avenue Bernard Ouest",45.520107,-73.608956,1,exact,,,,,,,,montreal_open_data,CTR_672f67d0,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_0d4f12b425,Théâtre de Verdure,Recreation & Culture,Recreation & Culture,Parc La Fontaine,45.496053,-73.553505,1,exact,,,,,,,,montreal_open_data,CTR_ea99a7e2,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_197b3012d8,TÉLÉ-QUÉBEC,Youth & Family,Youth & Family; Education & Literacy,"905 de Lorimier Avenue, Ville-Marie, Montréal, QC, H2K 3V9",45.523229,-73.546447,1,exact,,,514 521-2424,www.telequebec.tv,info@telequebec.tv,,"Educational and cultural television broadcasting service.* CLEF, a family literacy project: literacy and numeracy skills, parenting skills.* Literacy resources: laclef.tv/ressources",211,,0,0,All,Under 25
SVC_48671ef8f3,UKRAINIAN MUTUAL AID OF MONTRÉAL,Community & Advocacy,Food; Translation; Seniors; Community & Advocacy,"3300 Rosemont Boulevard, Suite 210, Rosemont—La Petite-Patrie, Montréal, QC, H1X 1K2",45.553449,-73.579884,1,exact,,,514 729-9540,,entraid1@bellnet.ca,Monday to Friday 10h00 to 16h00,"Organization for the maintenance of seniors in the community.* Information and referrals.* Translation services and help in filling out forms.* Pairing of volunteers with seniors: visits during holidays, friendly calls.* Meals on wheels.",211,,0,0,All,65+
SVC_f5f4ef8298,UKRAINIAN RESIDENCE OF MONTREAL,Seniors,Seniors,Confidential Address,,,0,,,,514 374-6300,,ukres@videotron.ca,Monday to Friday 10h00 to 17h00,"Seniors residence for autonomous living.* Two elevators.* Four laundry rooms.* Community hall, garden and terrace.",211,,0,0,All,65+
SVC_4fa4923e6a,ULLURIAQ-BOYS,Community & Advocacy,Community & Advocacy,"4434, boulevard Décarie",45.4799,-73.6222,1,exact,A003,Cote-des-Neiges-Notre-Dame-de-Grace,,,,,,community_services,CTR_d28daa51,0,0,Male,Under 25; 25-44; 45-64; 65+
SVC_3ca17b1f2e,ULLURIAQ-GIRLS,Community & Advocacy,Community & Advocacy,"825, avenue Dawson",45.4417,-73.741798,1,exact,,,,,,,,community_services,CTR_846359ea,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_c9ab7c70ed,UNICEF QUÉBEC,Legal,Legal; Youth & Family,"4060 Sainte-Catherine Street West, Suite 400, Westmount, Montréal, QC, H3Z 2Z3",45.487614,-73.586112,1,exact,A009,Westmount,514 288-5134,www.unicef.ca/en,info@unicef.ca,Monday to Friday 8h30 to 17h00,Humanitarian organization aiming at improving and promoting children's condition.* Promotion of children and young people's rights and well-being.* Fundraising for UNICEF's highest priorities.,211,,0,0,All,Under 25
SVC_b148b27710,UNION DES FAMILLES D'AHUNTSIC,Youth & Family,Youth & Family; Education & Literacy; Recreation & Culture,"161 Henri-Bourassa Boulevard West, Ahuntsic-Cartierville, Montréal, QC, H3L 1N2",45.541862,-73.680319,1,approximate,A007,Ahuntsic-Cartierville,514 331-6413,www.loisirsufa.ca,loisirsufa@loisirsufa.ca,variable,"* Educational, recreational and sporting activities for all ages.* Youth holiday club.* Youth variety show. 289",211,,0,0,All,Under 25
SVC_fc1044483d,UNION DES TRAVAILLEUSES ET TRAVAILLEURS ACCIDENTÉS OU MALADES,Legal,Legal,"2348 Hochelaga Street, Ville-Marie, Montréal, QC, H2K 1H8",45.50108,-73.568126,1,approximate,,,514 527-3661,uttam.quebec,uttam@uttam.quebec,"Monday to Friday 9h00 to 12h00 and 13h30 to 17h00, Holiday season: closed from December 22 to January 2 inclusive",* Phone information service on rights and remedies.* Information meetings on compensation for work-related accidents and illnesses.* Support and files follow-up.* Popular education activities.* Collective rights defense action.,211,,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_b1860d8be8,UNION FRANÇAISE,Immigration & Newcomers,Immigration & Newcomers,"429 Viger Avenue East, Ville-Marie, Montréal, QC, H2L 2N9",45.512286,-73.555519,1,exact,,,819 431-2570,unionfrancaisedemontreal.org,info@unionfrancaisedemontreal.org,"Monday to Thursday 10h30 to 13h00 and 14h00 to 17h00, happy hour: Thursday 17h00 to 20h00","Services association for French-speaking immigrants.* Cultural action.* Listening centre and administrative support: welcoming, information and support concerning visa, retirement, immigration, etc.* Happy hour with conferences, thematic activities, events, social evenings, cultural outings, etc.* Reception hall and bar rental.* Possibility of plot purchase in two cemeteries.",211; community_services,CTR_bae0c38f,0,1,All,Under 25; 25-44; 45-64; 65+
